Datetime,volatility,text
2017-10-31 14:46:00,0.0001644072681021456,“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks”https://www.whitehouse.gov/the-press-office/2017/10/30/statement-president-donald-j-trump-apprehension-mustafa-al-imam-his?utm_source=twitter&utm_medium=social&utm_campaign=wh_20171030_na …
2017-10-31 16:08:00,0.00019138657190875228,Wishing everyone a safe and Happy Halloween! #Halloween2017pic.twitter.com/BRpgXVRI8Y
2017-10-31 18:11:00,6.99957291139847e-05,"""Consumer Confidence Hits Highest Level Since December 2000"" Read more: http://45.wh.gov/HighestSince2000 …pic.twitter.com/nLo5XCnuIx"
2017-10-31 19:14:00,7.348644316860196e-05,“Home Prices Reach New All-Time Highs in August” Read more: http://45.wh.gov/AllTimeHigh pic.twitter.com/STBtR6mO2j
2017-10-31 19:41:00,0.0001501724166118295,U.S. COAL PRODUCTION Up7.8% past year. Down31.5% last 10 years. #EndingWarOnCoalpic.twitter.com/xr20OBb2DV
2017-10-31 21:30:00,9.072864624178025e-05,"In NYC, looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!"
2017-10-31 22:31:00,3.5719089418906736e-05,"We must not allow ISIS to return, or enter, our country after defeating them in the Middle East and elsewhere. Enough!"
2017-10-31 22:57:00,8.080385432920562e-05,"My thoughts, condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!"
2017-11-01 01:22:00,0.00011816267870409809,The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!
2017-11-01 01:26:00,8.643630723533222e-05,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!"
2017-11-01 11:24:00,0.000154221798354832,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based."
2017-11-01 11:30:00,7.713723322054123e-05,"We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter). @foxandfriends"
2017-11-01 11:40:00,0.0001049120828649379,"""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness! @foxandfriends"
2017-11-01 13:30:00,0.0002565213820360423,#NYCStrong #USApic.twitter.com/6K3Xw5P87d
2017-11-01 14:59:00,0.00024174985110108447,Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....
2017-11-01 15:03:00,0.0002300524051596583,....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER
2017-11-01 19:26:00,0.00025248928846648367,We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones.pic.twitter.com/WZFHXoJE3K
2017-11-01 20:14:00,0.00010419954557921921,...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrongJust spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...
2017-11-01 21:14:00,2.6372789384757228e-05,"Thank you to the GREAT NYPD, First Responders and all govt officials for having handled the terrible West Side attack so professionally!pic.twitter.com/imPIdOzjAn"
2017-11-01 22:03:00,0.00016651006309967184,...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...
2017-11-01 23:03:00,5.9588099430360734e-05,"CHAIN MIGRATION must end now! Some people come in, and they bring their whole family with them, who can be truly evil. NOT ACCEPTABLE!pic.twitter.com/PQGeTTdRtX"
2017-11-02 02:09:00,4.2289089525988586e-05,Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!
2017-11-02 02:19:00,4.735666665904434e-05,The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!
2017-11-02 02:30:00,7.819543015686329e-05,It is finally happening for our great clean coal miners!https://twitter.com/realdonaldtrump/status/925447637708496897 …
2017-11-02 02:45:00,0.00013408871819921463,"Happy birthday to @garyplayer, a truly great Champion and Person!"
2017-11-02 03:21:00,6.723554094824197e-05,"Great mtg w/ @Cabinet today. Tomorrow, I will be announcing the new head of the Fed. I think you will be extremely impressed by this person!pic.twitter.com/5ASJVLGAiG"
2017-11-02 03:43:00,7.376217658897783e-05,"NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!"
2017-11-02 11:50:00,0.00014749495283138868,Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...
2017-11-02 11:54:00,0.00011545988039446156,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!
2017-11-02 17:31:00,0.00012279536880892573,"Congratulations to the Houston @Astros, 2017 #WorldSeries Champions #HoustonStrong #EarnHistorypic.twitter.com/BP7OEzdhFi"
2017-11-02 18:33:00,8.01001638489415e-05,I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security.pic.twitter.com/tW4wOlI4vu
2017-11-02 18:43:00,8.726414043700854e-05,Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USApic.twitter.com/d7L1YW5iVY
2017-11-02 19:58:00,0.00012221252678060955,"Today, we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A.....pic.twitter.com/WrqUXBndyZ"
2017-11-02 20:33:00,0.0001279719410099041,"Broadcom's move to America=$20 BILLION of annual rev into U.S.A., $3+ BILLION/yr. in research/engineering & $6 BILLION/yr. in manufacturing.pic.twitter.com/NsJ4PtVTtl"
2017-11-02 22:35:00,0.00012191116064965802,"Today, it was my pleasure and great honor to announce my nomination of Jerome Powell to be the next Chairman of the @FederalReserve.pic.twitter.com/6aDuRy3zws"
2017-11-03 00:05:00,5.4824278506071845e-05,"Great Tax Cut rollout today. The lobbyists are storming Capital Hill, but the Republicans will hold strong and do what is right for America!"
2017-11-03 00:48:00,8.133960290593693e-05,....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?
2017-11-03 01:26:00,8.730903622918114e-06,The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!
2017-11-03 01:29:00,0.00023251799016148995,I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!
2017-11-03 10:51:00,0.00016048979640178693,My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.
2017-11-03 10:57:00,0.00022774135281447466,Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary & the Dems..
2017-11-03 11:03:00,7.30201278114452e-05,"...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails, Uranium, Podesta, the Server, plus, plus..."
2017-11-03 11:11:00,0.00014808648622636957,"....People are angry. At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!"
2017-11-03 11:48:00,0.00013738753387424027,The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC & then stole the Democratic Primary from Crazy Bernie!
2017-11-03 11:55:00,4.8218839141364805e-05,"Pocahontas just stated that the Democrats, lead by the legendary Crooked Hillary Clinton, rigged the Primaries! Lets go FBI & Justice Dept."
2017-11-03 12:03:00,5.3952123127647876e-05,"ISIS just claimed the Degenerate Animal who killed, and so badly wounded, the wonderful people on the West Side, was ""their soldier."" ....."
2017-11-03 12:11:00,0.00011689197233472374,"...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!"
2017-11-03 14:28:00,0.00010620818672333566,Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary!
2017-11-03 14:29:00,0.0001767052435193486,"I always felt I would be running and winning against Bernie Sanders, not Crooked H, without cheating, I was right."
2017-11-03 14:45:00,0.00015004651663499144,"Just took off for ceremony @Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam & the Philippines. Will never let you down!"
2017-11-03 16:09:00,0.00020370741364686797,"The rigged Dem Primary, one of the biggest political stories in years, got ZERO coverage on Fake News Network TV last night. Disgraceful!"
2017-11-03 16:22:00,8.369273803884718e-05,"JOBS, JOBS, JOBS!pic.twitter.com/twUNktGbnb"
2017-11-03 16:54:00,0.00011931038614103617,The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.
2017-11-06 04:48:00,6.36312399434442e-05,"...Americans do what we do best: we pull together. We join hands. We lock arms and through the tears and the sadness, we stand strong...pic.twitter.com/qkCPgtKGkA"
2017-11-06 13:09:00,0.00011980786213532218,#USA #Japanpic.twitter.com/EvxFqAVnFS
2017-11-06 21:12:00,4.102484915322257e-05,"The state of Virginia economy, under Democrat rule, has been terrible. If you vote Ed Gillespie tomorrow, it will come roaring back!"
2017-11-06 21:15:00,5.5112245510750513e-05,"My visit to Japan and friendship with PM Abe will yield many benefits, for our great Country. Massive military & energy orders happening+++!"
2017-11-06 21:28:00,5.149041021792044e-05,"Getting ready to leave for South Korea and meetings with President Moon, a fine gentleman. We will figure it all out!"
2017-11-06 23:03:00,5.543094847420648e-05,"I have great confidence in King Salman and the Crown Prince of Saudi Arabia, they know exactly what they are doing...."
2017-11-06 23:05:00,4.7110813997681875e-05,....Some of those they are harshly treating have been “milking” their country for years!
2017-11-07 07:39:00,0.00010579475038737349,"It was my great honor to have lunch with our INCREDIBLE U.S. and ROK troops at Camp Humphreys, in South Korea. https://instagram.com/p/BbLu4auAi8F/ pic.twitter.com/kNLyONhBCC"
2017-11-07 10:25:00,9.750520075675362e-05,Thank you to President Moon of South Korea for the beautiful welcoming ceremony. It will always be remembered.pic.twitter.com/bMvJz1iV2a
2017-11-07 10:37:00,5.6259240262577165e-05,"....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!Stock market hit yet another all-time record high yesterday. There is great confidence in the moves that my Administration...."
2017-11-07 10:53:00,0.00015719674678905173,"....and has been horrible on Virginia economy. Vote @EdWGillespie today!Ralph Northam will allow crime to be rampant in Virginia. He’s weak on crime, weak on our GREAT VETS, Anti-Second Amendment...."
2017-11-07 10:56:00,0.00016010819375704172,". @EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today, ASAP!"
2017-11-07 14:30:00,5.368112924811474e-05,"Franklin, such a great photo. HAPPY 99th BIRTHDAY to your father, @BillyGraham!https://twitter.com/franklin_graham/status/927899339351117824 …"
2017-11-07 21:50:00,3.896219624835146e-05,Thank you to all Americans who participated in Nat'l Rx Drug Take Back Day. A record amount of drugs collected & disposed. We can do this!
2017-11-08 01:00:00,3.3955172116152815e-05,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory."
2017-11-08 02:14:00,8.04698941349068e-05,Join me LIVE in South Korea #NationalAssembly #POTUSinAsia http://45.wh.gov/mReti1 pic.twitter.com/hSxdtd2UnY
2017-11-08 03:09:00,4.342396943081372e-05,"The U.S., under my administration, is completely rebuilding its military, and they're spending hundreds of billions of dollars to the newest and finest military equipment anywhere in the world, being built right now. I want peace through strength!pic.twitter.com/2YXkIvRIFi"
2017-11-08 03:12:00,1.9060630599194424e-05,"The North Korean regime has pursued its nuclear & ballistic missile programs in defiance of every assurance, agreement, & commmitment it has made to the U.S. and its allies. It's broken all of those commitments...pic.twitter.com/xJ4jUpA8d8"
2017-11-08 03:14:00,2.3773429721638198e-05,Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer.pic.twitter.com/zyuYc0fIH6
2017-11-08 03:43:00,2.97051611240823e-05,"Together, we dream of a Korea that is free, a peninsula that is safe, and families that are reunited once again!pic.twitter.com/9tsZRCC83j"
2017-11-08 04:57:00,8.657305245609617e-06,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!
2017-11-08 14:27:00,5.508214490526132e-05,"On behalf of @FLOTUS Melania and I, THANK YOU for an unforgettable afternoon and evening at the Forbidden City in Beijing, President Xi and Madame Peng Liyuan. We are looking forward to rejoining you tomorrow morning!https://twitter.com/AFP/status/928179585832779776 …"
2017-11-08 15:15:00,9.722608216269504e-05,NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate us. AND DO NOT TRY US.pic.twitter.com/4llqLrNpK3
2017-11-08 15:40:00,0.0001595359679890914,Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful welcome China! @FLOTUS Melania and I will never forget it!pic.twitter.com/sQoUWIGAiQ
2017-11-08 18:17:00,2.088967022510735e-05,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory!pic.twitter.com/7ifv5gT7Ur
2017-11-09 07:08:00,9.876697157383497e-05,"President Xi, thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! https://instagram.com/p/BbQ3bcJADfy/ pic.twitter.com/g4Z7mO5cV9"
2017-11-09 13:58:00,0.00012690979011718668,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. pic.twitter.com/mK3SB7t3EV
2017-11-09 23:39:00,5.928056097348437e-05,"I don’t blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!"
2017-11-09 23:44:00,2.36996695527395e-05,My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a highly respected and powerful representative of his people. It was great being with him and Madame Peng Liyuan!
2017-11-10 01:17:00,1.3610090677479136e-05,"I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo, and of course, the Great WALL of China before going to Alaska to greet our AMAZING troops."
2017-11-10 05:45:00,2.9277133866662134e-05,"Just landed in Da Nang, Vietnam to deliver a speech at #APEC2017"
2017-11-10 09:32:00,0.0001338583288902697,"Throughout my travels, I've had the pleasure of sharing the good news from America. I've had the honor of sharing our vision for a free & open Indo-Pacific -- a place where sovereign & independent nations, w/diverse cultures & many different dreams, can all prosper side-by-side.pic.twitter.com/qBOCY3u7YV"
2017-11-10 09:50:00,0.0001609636955444459,"In more and more places throughout this region, citizens of SOVEREIGN and INDEPENDENT nations have taken greater control of their destinies, and unlocked the potential of their people. #APEC2017pic.twitter.com/a570IIGe0I"
2017-11-10 10:06:00,0.00011314766828466336,"Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendship and commerce between all of the nations of the Indo-Pacific, and together, to promote our prosperity and security. #APEC2017pic.twitter.com/gN2YbS9CYB"
2017-11-10 10:26:00,0.00011127675706296003,The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial commerce that is in the interests of both your countries and mine. That is the message I am here to deliver today. #APEC2017pic.twitter.com/CM3Hqt16A8
2017-11-10 10:43:00,4.996412937845063e-05,The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security - economic security IS national security. It is vital to our national strength. #APEC2017pic.twitter.com/8gKQUhit2X
2017-11-10 12:57:00,9.781877654353259e-05,"On behalf of an entire nation, Happy 242nd Birthday to the men and women of the United States Marines! #USMC242 #SemperFipic.twitter.com/ecgoSJP5Uc"
2017-11-13 12:29:00,4.500414238848239e-05,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our country!pic.twitter.com/2ahAvm4n9s"
2017-11-13 12:33:00,0.00012561348374793996,Will be leaving the Philippines tomorrow after many days of constant mtgs & work in order to #MAGA! My promises are rapidly being fulfilled.
2017-11-13 14:57:00,9.598377849280702e-05,"Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!"
2017-11-13 15:06:00,0.00012862338361571877,"I am proud of the Rep. House & Senate for working so hard on cutting taxes {& reform.} We’re getting close! Now, how about ending the unfair & highly unpopular Indiv Mandate in OCare & reducing taxes even further? Cut top rate to 35% w/all of the rest going to middle income cuts?"
2017-11-14 02:21:00,5.6174731376704995e-05,Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS! #MakeAmericaGreatAgain
2017-11-14 05:08:00,4.1552029044509024e-05,Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!
2017-11-14 05:20:00,4.851481233596974e-05,"After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States has to be treated fairly and in a reciprocal fashion. The massive TRADE deficits must go down quickly!"
2017-11-14 05:26:00,4.522674180700385e-05,"Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS, unlike the horror shows from past Administrations. Will then be leaving for D.C. Made many good friends!"
2017-11-14 06:23:00,4.3003256504125145e-05,I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.
2017-11-14 08:07:00,0.00014146321258554206,"One of the most accurate polls last time around. But #FakeNews likes to say we’re in the 30’s. They are wrong. Some people think numbers could be in the 50's. Together, WE will MAKE AMERICA GREAT AGAIN!pic.twitter.com/YhrwkdObhP"
2017-11-14 09:11:00,0.00011661345832564922,THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT WORK!pic.twitter.com/3ABVXTsJM0
2017-11-14 17:39:00,0.0002066276514759111,THANK YOU ASIA! #USApic.twitter.com/FziKSbrzcu
2017-11-15 04:42:00,2.917202342475047e-05,Just returned from Asia after 12 very successful days. Great to be home!
2017-11-15 10:30:00,0.0002573310597082525,Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!
2017-11-15 10:40:00,0.0002788912242804185,". @foxandfriends will be showing much of our successful trip to Asia, and the friendships & benefits that will endure for years to come!"
2017-11-15 10:45:00,0.00024583919035721976,"While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and FAKE, it is. Loser!"
2017-11-15 10:53:00,0.00015946274271053915,"Thank you, working hard!https://twitter.com/capetown_eagle/status/930747373697032192 …"
2017-11-15 10:58:00,0.00012729864330259286,Thank you! https://twitter.com/trumpfan1995/status/928090746053431297 …
2017-11-15 15:11:00,0.00010411809189202017,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!
2017-11-15 16:35:00,0.0001642697032706245,"The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China....."
2017-11-15 16:39:00,0.00018978273206722901,"...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!"
2017-11-15 16:52:00,7.378809800274437e-05,It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!
2017-11-16 02:11:00,9.891699619478809e-05,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!
2017-11-16 02:14:00,5.1659752166840186e-05,Big vote tomorrow in the House. Tax cuts are getting close!
2017-11-16 11:30:00,0.00012723684608641203,"To the three UCLA basketball players I say: You're welcome, go out and give a big Thank You to President Xi Jinping of China who made....."
2017-11-16 11:34:00,0.00010014431259015028,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!"
2017-11-16 12:43:00,0.00010460061426980587,"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!"
2017-11-16 18:13:00,0.00010712441602177906,Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad Regime does not commit mass murder with chemical weapons ever again.
2017-11-16 20:16:00,2.1851740666999132e-05,Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling our promise to deliver historic TAX CUTS for the American people by the end of the year!https://twitter.com/i/moments/931236680564137985 …
2017-11-17 02:57:00,5.0106237180692286e-05,"Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!"
2017-11-17 03:06:00,2.4822657957002294e-05,"The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 & 6 while she sleeps? ....."
2017-11-17 03:15:00,6.870579225317702e-05,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?
2017-11-17 10:29:00,0.00020292991882696435,"Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!"
2017-11-17 11:00:00,0.00040508565744367536,"If Democrats were not such obstructionists and understood the power of lower taxes, we would be able to get many of their ideas into Bill!"
2017-11-17 15:03:00,8.708280806842411e-05,"Together, we're going to restore safety to our streets and peace to our communities, and we're going to destroy the vile criminal cartel, #MS13, and many other gangs... 'Hundreds arrested in MS-13 crackdown' http://45.wh.gov/MS13Crackdown pic.twitter.com/mrynwnTuoO"
2017-11-19 23:22:00,8.555507953063931e-05,"Sen. Jeff Flake(y), who is unelectable in the Great State of Arizona (quit race, anemic polls) was caught (purposely) on “mike” saying bad things about your favorite President. He’ll be a NO on tax cuts because his political career anyway is “toast.”"
2017-11-19 23:36:00,0.00012591615379332357,"Shoplifting is a very big deal in China, as it should be (5-10 years in jail), but not to father LaVar. Should have gotten his son out during my next trip to China instead. China told them why they were released. Very ungrateful!"
2017-11-19 23:57:00,4.3061195466442836e-05,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal.
2017-11-20 01:29:00,8.68111005047403e-05,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those responsible. We will, and must, build the Wall!"
2017-11-20 02:21:00,5.0954485756638825e-05,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!
2017-11-20 11:25:00,0.00010533273677606636,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.
2017-11-20 11:55:00,0.00023266436483951382,Under President Trump unemployment rate will drop below 4%. Analysts predict economic boom for 2018! @foxandfriends and @Varneyco
2017-11-21 18:25:00,9.001548545357725e-05,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House.https://www.pscp.tv/w/bOMUTDFvTlFsTFJub1dwUXd8MU1ueG5neUxWYWRLT-3syHs0mFD5Lw4qEMU_9ZG7f_dbk4WgSYR4XJMe7DEr …
2017-11-21 22:49:00,5.6773105960504e-05,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their days in the beautiful Blue Ridge Mountains at Gobbler’s Rest...pic.twitter.com/fsS8B8f5UR"
2017-11-22 10:25:00,0.00010796318194964092,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor man’s version of Don King, but without the hair. Just think.."
2017-11-22 10:33:00,8.048894695422449e-05,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contract to support you. But remember LaVar, shoplifting is NOT a little thing. It’s a really big deal, especially in China. Ungrateful fool!"
2017-11-22 10:48:00,0.00012724095175311166,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season. That’s almost as bad as kneeling! When will the highly paid Commissioner finally get tough and smart? This issue is killing your league!.....
2017-11-22 11:51:00,0.00015402530656425506,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hit new Record High yesterday - $5.5 trillion gain since E. Many companies coming back to the U.S. Military building up and getting very strong.
2017-11-22 13:00:00,0.0002731618298949789,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all involved.https://twitter.com/usnavy/status/933281288563208194 …
2017-11-22 21:25:00,6.158159289725297e-05,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly! @FoxNews
2017-11-22 21:32:00,6.425460976488886e-05,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 people aboard and not much time left. May God be with them and the people of Argentina!
2017-11-23 02:06:00,2.0557506637666065e-05,....And it will get even better with Tax Cuts!https://twitter.com/ivankatrump/status/933495974516928517 …
2017-11-23 11:28:00,6.182521905875493e-05,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Military getting really strong, we will build the WALL, V.A. taking care of our Vets, great Supreme Court Justice, RECORD CUT IN REGS, lowest unemployment in 17 years....!"
2017-11-23 11:31:00,5.4075615382100576e-05,MAKE AMERICA GREAT AGAIN!
2017-11-23 11:44:00,5.215966526067999e-05,MAKE AMERICA GREAT AGAIN!
2017-11-23 13:43:00,0.00017302916577309826,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M. Afghanistan, Iraq, USS Monterey, Turkey & Bahrain. Then going to Coast Guard Quarters, Florida."
2017-11-23 15:35:00,8.963845911131908e-05,HAPPY THANKSGIVING!pic.twitter.com/nQhi7XopMW
2017-11-23 22:54:00,3.580591565568527e-05,"My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach, Florida today! #HappyThanksgivingpic.twitter.com/C35HR9opbP"
2017-11-23 23:18:00,3.468901224798781e-05,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the Democrats, and it is a disaster. But do not worry. Even though the Dems want to Obstruct, we will Repeal & Replace right after Tax Cuts!"
2017-11-24 04:42:00,3.1655020565300264e-05,A great guy (with great ratings)! https://twitter.com/seanhannity/status/933802972806565888 …
2017-11-24 11:48:00,0.00017155464430317457,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players. The Commissioner has lost control of the hemorrhaging league. Players are the boss!https://twitter.com/danscavino/status/933959401580490753 …"
2017-11-24 12:04:00,0.00010171948095988475,"Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I inherited in the Middle East. I will get it all done, but what a mistake, in lives and dollars (6 trillion), to be there in the first place!"
2017-11-24 12:10:00,8.746221344345811e-05,"After Turkey call I will be heading over to Trump National Golf Club, Jupiter, to play golf (quickly) with Tiger Woods and Dustin Johnson. Then back to Mar-a-Lago for talks on bringing even more jobs and companies back to the USA!"
2017-11-24 15:27:00,0.00012640594543567344,"Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terrorism, we must defeat them militarily and discredit the extremist ideology that forms the basis of their existence!"
2017-11-24 18:49:00,1.8066375819839577e-05,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss of life. We have to get TOUGHER AND SMARTER than ever before, and we will. Need the WALL, need the BAN! God bless the people of Egypt."
2017-11-27 01:47:00,5.75347216214621e-05,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country. Senate Republicans will hopefully come through for all of us. The Tax Cut Bill is getting better and better. The end result will be great for ALL!"
2017-11-27 14:04:00,7.942083855930688e-05,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!"
2017-11-27 14:16:00,0.00011457351237699764,"The good news is that their ratings are terrible, nobody cares!https://twitter.com/danscavino/status/934972671384834049 …"
2017-11-27 14:24:00,0.00014395837235184897,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle class and job producers can get even more in actual dollars and savings and the pass through provision becomes simpler and really works well!"
2017-11-28 02:48:00,2.2890947670911402e-05,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us the much needed Tax Cuts to keep it all going! Democrats want big Tax Increases.
2017-11-28 12:45:00,7.284482916905461e-05,"At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The American public is fed up with the disrespect the NFL is paying to our Country, our Flag and our National Anthem. Weak and out of control!"
2017-11-28 13:00:00,0.0001385592011523794,"Melania, our great and very hard working First Lady, who truly loves what she is doing, always thought that “if you run, you will win.” She would tell everyone that, “no doubt, he will win.” I also felt I would win (or I would not have run) - and Country is doing great!"
